"subject" "activity" "Time Body Accelerometer -Mean()-X" "Time Body Accelerometer -Mean()-Y" "Time Body Accelerometer -Mean()-Z" "Time Body Accelerometer- -Standard Deviation()-X" "Time Body Accelerometer- -Standard Deviation()-Y" "Time Body Accelerometer- -Standard Deviation()-Z" "Time Gravity Accelerometer -Mean()-X" "Time Gravity Accelerometer -Mean()-Y" "Time Gravity Accelerometer -Mean()-Z" "Time Gravity Accelerometer- -Standard Deviation()-X" "Time Gravity Accelerometer- -Standard Deviation()-Y" "Time Gravity Accelerometer- -Standard Deviation()-Z" "Time Body AccelerometerJerk -Mean()-X" "Time Body AccelerometerJerk -Mean()-Y" "Time Body AccelerometerJerk -Mean()-Z" "Time Body AccelerometerJerk- -Standard Deviation()-X" "Time Body AccelerometerJerk- -Standard Deviation()-Y" "Time Body AccelerometerJerk- -Standard Deviation()-Z" "Time Body Gyroscope -Mean()-X" "Time Body Gyroscope -Mean()-Y" "Time Body Gyroscope -Mean()-Z" "Time Body Gyroscope- -Standard Deviation()-X" "Time Body Gyroscope- -Standard Deviation()-Y" "Time Body Gyroscope- -Standard Deviation()-Z" "Time Body GyroscopeJerk -Mean()-X" "Time Body GyroscopeJerk -Mean()-Y" "Time Body GyroscopeJerk -Mean()-Z" "Time Body GyroscopeJerk- -Standard Deviation()-X" "Time Body GyroscopeJerk- -Standard Deviation()-Y" "Time Body GyroscopeJerk- -Standard Deviation()-Z" "Time Body Accelerometer Magnitude -Mean()" "Time Body Accelerometer Magnitude- -Standard Deviation()" "Time Gravity Accelerometer Magnitude -Mean()" "Time Gravity Accelerometer Magnitude- -Standard Deviation()" "Time Body AccelerometerJerk Magnitude -Mean()" "Time Body AccelerometerJerk Magnitude- -Standard Deviation()" "Time Body Gyroscope Magnitude -Mean()" "Time Body Gyroscope Magnitude- -Standard Deviation()" "Time Body GyroscopeJerk Magnitude -Mean()" "Time Body GyroscopeJerk Magnitude- -Standard Deviation()" "Frequency Body Accelerometer -Mean()-X" "Frequency Body Accelerometer -Mean()-Y" "Frequency Body Accelerometer -Mean()-Z" "Frequency Body Accelerometer- -Standard Deviation()-X" "Frequency Body Accelerometer- -Standard Deviation()-Y" "Frequency Body Accelerometer- -Standard Deviation()-Z" "Frequency Body Accelerometer -MeanFreq()-X" "Frequency Body Accelerometer -MeanFreq()-Y" "Frequency Body Accelerometer -MeanFreq()-Z" "Frequency Body AccelerometerJerk -Mean()-X" "Frequency Body AccelerometerJerk -Mean()-Y" "Frequency Body AccelerometerJerk -Mean()-Z" "Frequency Body AccelerometerJerk- -Standard Deviation()-X" "Frequency Body AccelerometerJerk- -Standard Deviation()-Y" "Frequency Body AccelerometerJerk- -Standard Deviation()-Z" "Frequency Body AccelerometerJerk -MeanFreq()-X" "Frequency Body AccelerometerJerk -MeanFreq()-Y" "Frequency Body AccelerometerJerk -MeanFreq()-Z" "Frequency Body Gyroscope -Mean()-X" "Frequency Body Gyroscope -Mean()-Y" "Frequency Body Gyroscope -Mean()-Z" "Frequency Body Gyroscope- -Standard Deviation()-X" "Frequency Body Gyroscope- -Standard Deviation()-Y" "Frequency Body Gyroscope- -Standard Deviation()-Z" "Frequency Body Gyroscope -MeanFreq()-X" "Frequency Body Gyroscope -MeanFreq()-Y" "Frequency Body Gyroscope -MeanFreq()-Z" "Frequency Body Accelerometer Magnitude -Mean()" "Frequency Body Accelerometer Magnitude- -Standard Deviation()" "Frequency Body Accelerometer Magnitude -MeanFreq()" "Frequency  Body AccelerometerJerk Magnitude -Mean()" "Frequency  Body AccelerometerJerk Magnitude- -Standard Deviation()" "Frequency  Body AccelerometerJerk Magnitude -MeanFreq()" "Frequency  Body Gyroscope Magnitude -Mean()" "Frequency  Body Gyroscope Magnitude- -Standard Deviation()" "Frequency  Body Gyroscope Magnitude -MeanFreq()" "Frequency  Body GyroscopeJerk Magnitude -Mean()" "Frequency  Body GyroscopeJerk Magnitude- -Standard Deviation()" "Frequency  Body GyroscopeJerk Magnitude -MeanFreq()"
"LAYING" 0.1321928 -0.0097691788 -0.14062071 -0.94009579 -0.9155393 -0.93823841 -0.94232086 0.96767722 0.18647215 -0.80516746 -0.9758056 -0.91369722 -0.80563301 -0.026028017 0.030084317 -0.95501761 -0.90156213 -0.95670756 -0.95907168 -0.080250712 0.074287719 -0.95251221 -0.92931521 -0.91620488 -0.95889875 -0.058549055 -0.082999046 -0.93955468 -0.94506829 -0.93680625 -0.95007235 -0.88680191 -0.88911146 -0.88680191 -0.88911146 -0.92990931 -0.92795749 -0.92179427 -0.92539016 -0.93902178 -0.94159882 -0.90057841 -0.93450813 -0.94145772 -0.92912843 -0.94486789 -0.93920127 0.46921961 0.16033502 0.1332002 -0.90154704 -0.94977562 -0.95490671 -0.90870861 -0.96244992 -0.94449906 0.0053760421 -0.033537734 -0.25638486 -0.92622022 -0.90127602 -0.95759849 -0.93172147 -0.92932424 -0.9493498 -0.068886552 -0.11853917 -0.21475655 -0.8914894 -0.91506943 0.55227412 -0.91710132 -0.93509911 0.79664931 -0.93059117 -0.92961272 -0.25482888 -0.93385034 -0.94446453 0.58133343
"LAYING" 0.14143066 -0.027866331 -0.14807466 0.2985259 0.44042227 -0.00069075558 0.23178657 -0.21118152 0.046635037 -0.97836856 -0.87706841 -0.95470804 -0.97968805 0.28903372 0.25207186 0.063621072 0.11955367 0.25368961 0.060835104 0.027246513 -0.025681127 0.2299563 0.022339226 -0.082542833 0.22684083 -0.081186696 -0.1046183 0.17683867 0.015113484 0.22236853 0.16682518 0.31904986 0.12360179 0.31904986 0.12360179 0.3905495 0.35746464 0.22217878 0.42769217 0.065387786 -0.0070723642 0.41681557 0.15899828 0.34406006 0.36155932 -0.19677743 0.33702364 -0.078599985 0.80391707 0.014512842 0.069650488 0.36156917 0.0081894282 0.099421062 0.14931668 0.25901909 -0.42591669 0.19808867 -0.37277818 0.097155259 0.18415346 0.17393114 -0.034085605 -0.2733293 0.31461624 0.04827032 0.27890368 0.085368067 0.090075112 0.15206641 -0.12456615 0.31420382 0.395603 -0.072875734 -0.0088020953 0.085835253 -0.37930175 -0.021425651 0.057752388 -0.19716477
"LAYING" 0.14153116 -0.095164233 -0.18172059 -0.045372367 0.27957805 -0.064795239 -0.13240583 -0.3726979 -0.04137354 -0.96334092 -0.90851248 -0.89469344 -0.96882839 -0.073920366 -0.27643111 -0.16452085 -0.034967597 -0.26332745 -0.20626875 -0.20835573 0.074414646 -0.074694353 0.048736646 -0.13135522 -0.13528094 -0.57283833 -0.33743807 0.21470796 -0.19767248 -0.16614305 0.070933938 0.081894286 -0.063078197 0.081894286 -0.063078197 0.02734861 -0.09161554 0.31513524 0.2757017 0.036349334 -0.14238363 0.12042747 -0.11788214 0.011160073 0.27694127 -0.1093947 -0.053217513 -0.17900566 -0.049905383 0.059919083 -0.15465744 -0.26016076 -0.12662475 0.030209821 -0.26498879 -0.0019326468 -0.61419942 -0.53380748 -0.0054907356 0.23077019 0.03164652 -0.19940383 -0.088991231 -0.27142815 0.22759567 0.23156874 0.15853153 -0.54633712 -0.046647463 0.04301148 -0.20650823 0.11856785 0.15202249 0.17108362 0.093403611 0.2446878 -0.50936039 0.017495432 0.10357711 -0.16042955
"LAYING" 0.14360939 0.0024232758 -0.11938412 0.19968965 0.42232797 -0.22339683 0.12935337 -0.242388 -0.01009263 -0.97959192 -0.9095154 -0.92690486 -0.98079306 -0.050397542 0.015983887 -0.0045022162 0.21580595 -0.21618465 0.024295689 -0.085113375 0.014015665 0.19434855 0.0019972332 -0.17753289 0.16759971 0.030714831 0.012880925 0.3787048 -0.021529925 0.14583375 0.39270873 0.15407253 0.020507582 0.15407253 0.020507582 0.024068437 -0.032852625 0.12831211 0.28286049 0.05956424 -0.018354178 0.35798413 -0.13818314 0.227533 0.36566612 -0.34499958 0.30094881 -0.1722259 0.37013288 -0.032362682 0.10164251 -0.12883655 -0.044934182 0.26046738 -0.30248425 0.19187853 -0.44728333 -0.01664934 -0.35394802 0.094876091 0.094651372 0.097836278 -0.067170306 -0.36506831 0.38191577 -0.02964457 0.29783305 -0.14195155 -0.094769327 0.10938019 -0.37084199 0.0081971146 0.067449199 -0.20620367 -0.12612412 0.042412583 -0.61468234 -0.014149535 0.0091508816 -0.093778139
"LAYING" 0.14593973 -0.10169423 -0.17300015 -0.090301348 0.16961547 -0.46169098 -0.16619882 -0.27095156 0.03596297 -0.92102122 -0.75075645 -0.86446899 -0.92766908 0.1307186 -0.068179177 -0.28311485 -0.26190865 -0.76535059 -0.28628361 0.11977165 0.076806907 -0.58042824 -0.54539524 -0.24004583 -0.61869205 -0.068807197 -0.10989961 -0.48467859 -0.67577612 -0.34095518 -0.46085411 -0.16157665 -0.23778734 -0.16157665 -0.23778734 -0.3357325 -0.32933383 -0.45304587 -0.39890916 -0.65523806 -0.65922764 -0.014558699 -0.61279674 -0.055412121 0.18416906 -0.42910677 -0.022998506 -0.30974416 -0.33137832 0.059178268 -0.33040016 -0.74990082 -0.31491823 -0.23560567 -0.77863561 -0.15546153 -0.58467003 -0.47141692 -0.29912969 -0.56322059 -0.14219448 -0.62336379 -0.53786909 -0.34449893 -0.45082578 -0.2798888 -0.15080873 -0.53011447 -0.26211317 -0.11584132 -0.45544745 -0.31481952 -0.29446832 0.11349289 -0.51323398 -0.41741653 -0.56910915 -0.66209105 -0.70558505 0.48369325
"LAYING" 0.15183443 0.016128507 -0.06959677 0.29946049 0.19439993 -0.53051796 0.1783939 -0.2421798 -0.01567357 -0.93940823 -0.95606916 -0.94105561 -0.94039358 0.26465805 -0.11741896 0.14376323 0.14516345 -0.64914722 0.15568101 -0.31093016 0.010505424 -0.49879118 -0.35691272 -0.22125866 -0.51804169 -0.022494653 -0.18456099 -0.26351483 -0.31013825 -0.074686202 -0.31331218 0.34362908 0.22586198 0.34362908 0.22586198 0.13592995 0.068806332 -0.31593323 -0.24072633 -0.24620127 -0.272327 0.15103088 -0.58675922 0.30732763 0.14159544 -0.53625307 0.36673779 0.12026835 0.18565321 -0.070461712 0.019122979 -0.63473942 0.068403459 0.20631748 -0.66115683 0.35139201 -0.43223608 -0.13107164 -0.43463736 -0.28674164 -0.036494744 -0.56548394 -0.40900044 -0.36372539 -0.37436391 0.28847575 0.20637802 -0.51579039 0.15038939 0.20987071 0.11438077 0.10868929 0.15583393 -0.032328511 -0.46491267 -0.38490664 -0.5370904 -0.21216966 -0.20670217 -0.068643171
"LAYING" 0.16337412 -0.0091796176 -0.13016078 0.43386711 0.17684849 -0.52130289 0.33991254 -0.15412664 0.0063518611 -0.98082979 -0.96882521 -0.96559423 -0.98178461 -0.27663004 0.018968578 0.23187014 0.19237791 -0.61321847 0.27317172 -0.2157787 0.24088369 -0.45505933 -0.45622762 -0.29662423 -0.48680282 -0.13302535 -0.28045297 -0.16139915 -0.47039507 -0.035503695 -0.11471462 0.36892738 0.24711122 0.36892738 0.24711122 0.13845943 0.11904687 -0.36561054 -0.32827551 -0.44918471 -0.43919861 0.19354824 -0.52786706 0.50219297 0.093099407 -0.55578344 0.34686717 0.19349011 0.047863519 0.37891736 0.078101503 -0.58575657 0.1170755 0.23852239 -0.63821909 0.22240427 -0.51735076 -0.18321413 0.079570279 -0.37297476 -0.11380825 -0.53158038 -0.51865896 -0.43259918 -0.30494971 0.2422762 0.48565678 -0.51593227 0.14724919 0.29620271 -0.17290473 0.015622074 0.11178008 0.0056840793 -0.52072054 -0.38082376 -0.72650663 -0.48690836 -0.46473355 -0.076838117
"LAYING" 0.16503216 0.00043730978 -0.18056975 -0.078213747 0.076021149 -0.42313907 -0.20237335 -0.33602697 -0.011733293 -0.95912053 -0.95390053 -0.87223565 -0.96109191 0.27466461 0.011920661 -0.23848721 -0.19059992 -0.65861811 -0.30441738 -0.23435425 0.012279043 -0.19752911 -0.34550801 -0.12900458 -0.17529315 -0.099895268 0.006672928 -0.40044095 -0.61719141 -0.34412037 -0.38642885 -0.13533176 -0.26239194 -0.13533176 -0.26239194 -0.19398552 -0.29673152 -0.21740186 -0.06483062 -0.55906304 -0.58339092 0.016901382 -0.50398391 -0.067598733 0.038723537 -0.42453199 0.14024476 -0.089676379 -0.22839031 -0.20446415 -0.25014959 -0.63442746 -0.25091937 -0.17852048 -0.68044721 -0.079437279 -0.54450486 -0.4544676 -0.25440698 -0.41946176 -0.10022009 -0.19767557 -0.30825686 -0.21822401 -0.18134861 -0.45218729 -0.35843298 0.45520756 -0.2586384 -0.09065533 -0.45271708 -0.19805834 -0.07193483 -0.063252443 -0.26051091 -0.20173198 -0.27967138 -0.56837184 -0.57981586 0.25498318
"LAYING" 0.17194263 0.00051947602 -0.10716313 -0.26860839 0.15798979 -0.39802276 -0.3552305 -0.2588491 0.035205506 -0.98047163 -0.95117714 -0.98057471 -0.98192252 0.43704516 0.028720611 -0.18773877 -0.03462572 -0.36055254 -0.15955615 0.0037741512 0.038503913 -0.35955749 -0.22844885 -0.24503093 -0.34703661 -0.33265947 0.58373489 0.20074231 -0.24298922 0.085503141 0.1854083 -0.33039201 -0.40199095 -0.33039201 -0.40199095 -0.15679028 -0.17439416 -0.21281639 -0.18481296 -0.089697953 -0.12917411 0.17013884 -0.33351187 -0.29270691 0.078071015 -0.49091748 -0.12623348 0.21502933 0.51026652 -0.34648748 -0.057917473 -0.28893893 -0.23044705 -0.075507977 -0.43103309 -0.13038602 -0.32131223 0.18215006 0.14904435 -0.18283504 0.10006882 -0.4831483 -0.26345468 -0.47046679 -0.22054268 0.24665667 0.80796436 -0.64286265 -0.46373962 -0.35548835 -0.41181881 -0.13852698 -0.012253954 -0.26857054 -0.47539839 -0.39790318 -0.59069993 -0.14772328 -0.091083063 -0.26164113
"LAYING" 0.17444077 -0.099178704 -0.15852551 -0.035235796 0.20770221 -0.35712108 -0.082591506 -0.30375896 0.036842437 -0.91733192 -0.76511181 -0.91869424 -0.91809855 0.084368167 0.11575057 -0.16858009 -0.018219072 -0.50172855 -0.15627759 0.26530891 -0.041117914 -0.4880246 -0.2823804 -0.059386587 -0.51825172 -0.10702529 0.00804751 -0.16928888 -0.35423411 0.00081172186 -0.12045632 -0.08218146 -0.24655254 -0.08218146 -0.24655254 -0.15358519 -0.22809586 -0.18021302 -0.099792967 -0.33987565 -0.36219213 0.20670258 -0.44562362 -0.013256893 0.13164947 -0.35961317 0.054913085 -0.17208353 0.12146026 0.07798569 -0.03242611 -0.53109242 -0.182825 -0.071743549 -0.47532635 -0.030460007 -0.47821944 -0.37094319 -0.19497066 -0.31564491 0.13875434 -0.59342697 -0.26760883 -0.22041655 -0.31883842 0.0057968786 -0.033645163 -0.78106577 -0.25462545 -0.050532621 -0.55288558 -0.22794616 -0.24703201 0.15825048 -0.32616922 -0.24014034 -0.29675704 -0.30337044 -0.39858281 0.58404943
"LAYING" 0.17510626 -0.066073075 -0.20330703 -0.029892498 0.2380555 -0.41158074 -0.1464977 -0.30529378 0.015104647 -0.92898288 -0.81797149 -0.83538127 -0.92688824 -0.13023811 0.00045887986 -0.089579666 -0.11802005 -0.64781306 -0.13509692 0.089412002 0.034100014 -0.55832372 -0.47074398 -0.15379796 -0.59299035 -0.058499546 -0.11779019 -0.45133368 -0.58814907 -0.17880272 -0.43477968 0.066120763 -0.035008735 0.066120763 -0.035008735 -0.046208066 -0.13348534 -0.32970668 -0.3529893 -0.48678174 -0.52067636 0.082061673 -0.48021596 -0.015645719 0.23643279 -0.42006181 0.052674325 -0.24484318 -0.20754511 -0.0049077363 -0.18655297 -0.60923265 -0.11244546 -0.10091321 -0.68496505 0.14674925 -0.61799019 -0.42365322 -0.42275675 -0.4711201 -0.048193038 -0.61499731 -0.47422058 -0.26881446 -0.42701724 -0.23292506 -0.12810936 -0.53926758 -0.064379258 0.038973621 -0.32930656 -0.048062059 -0.074519059 0.093410565 -0.41696171 -0.30501537 -0.58530311 -0.49216821 -0.50191661 0.21911364
"LAYING" 0.17784931 0.0077705732 -0.017514621 0.42241108 0.17317026 -0.13618177 0.39817252 -0.22677314 -0.022219044 -0.95770172 -0.94405341 -0.91979368 -0.96288463 -0.044534656 0.17203566 0.12603992 0.20214086 -0.010603536 0.19644014 -0.28594758 0.1319066 -0.44569605 -0.0066458972 -0.11080325 -0.47537226 -0.44723737 0.11333165 0.083378004 0.031498982 0.17198428 0.047394283 0.29786136 0.09924092 0.29786136 0.09924092 0.19078923 0.12542211 -0.022091778 0.10031871 -0.00058794186 -0.015611833 0.12175149 -0.045996716 0.43611056 0.12579995 -0.26808006 0.47280777 -0.026013768 0.66447984 -0.043313535 -0.014217468 0.061070287 0.10994486 0.34601062 -0.078561197 0.27289384 -0.6161252 0.15017615 -0.1175019 0.046510621 0.039958071 -0.56152479 -0.048027705 -0.24755493 -0.30146026 0.29730048 0.26373478 -0.71526602 0.014245129 0.19018726 -0.40089325 0.1629548 0.28489048 -0.22494622 -0.32096709 -0.16277414 -0.66834378 -0.054344511 0.067248031 -0.3244235
"LAYING" 0.18649749 -0.011975547 -0.066070577 -0.2177911 -0.0046603352 -0.60288279 -0.3092913 -0.20531761 0.012303789 -0.97633152 -0.92980555 -0.97696081 -0.97756629 0.020259714 -0.0030397042 0.026279235 -0.23344289 -0.72842487 -0.06177106 -0.077609686 0.093558207 -0.57679295 -0.39280639 -0.53717897 -0.57635162 -0.1440779 -0.0026126547 -0.41765779 -0.56276902 -0.4452252 -0.39895789 -0.23323339 -0.37091401 -0.23323339 -0.37091401 0.01946 -0.13601285 -0.50294345 -0.44730183 -0.57922556 -0.6098193 -0.112749 -0.63146335 -0.28692279 -0.013563452 -0.6177616 -0.10695816 -0.1683176 -0.07349816 -0.43897114 -0.29252416 -0.70360502 -0.051855719 -0.21906043 -0.75131102 0.10435748 -0.45228977 -0.19457769 -0.19595443 -0.42694506 -0.4158224 -0.60543775 -0.37686358 -0.62713714 -0.51707693 -0.062017097 0.16784092 -0.094577802 -0.38043572 -0.31198614 -0.35199466 -0.10763077 -0.043093036 -0.20838714 -0.60060669 -0.51314839 -0.6345231 -0.62149923 -0.58662584 -0.2665813
"LAYING" 0.18851078 0.014949716 -0.20238227 0.3307687 0.37652437 0.0076358591 0.22931285 -0.23576218 -0.002002618 -0.93253119 -0.89775765 -0.89821398 -0.93445392 0.024071003 -0.076022864 0.19042653 0.20756694 0.047717444 0.15547986 0.17649412 0.13597827 -0.15105718 0.25886216 -0.064580882 -0.22899848 0.17286023 -0.25009943 0.12189213 0.27059398 0.35355195 0.13575904 0.4098731 0.16681047 0.4098731 0.16681047 0.33952553 0.25824143 0.33994749 0.28770166 0.31968585 0.1969662 0.35034701 0.11351146 0.36218392 0.30307897 -0.14689306 0.4645784 -0.11504489 0.40897577 -0.11382845 0.12501513 0.13408641 0.15651363 0.21858594 -0.035242343 0.27493097 -0.46495555 -0.026048412 -0.067544162 0.25674794 0.29371236 -0.25214977 0.25122247 -0.30379494 0.017069381 0.11199177 0.45480727 -0.40844663 0.16726132 0.47186897 -0.45356586 0.30733155 0.32236072 -0.017345241 0.0063978209 0.17864875 -0.50768731 0.25022453 0.4759717 -0.3271947
"LAYING" 0.18965016 0.0037783194 -0.060577657 -0.36398492 0.23448301 -0.39758351 -0.44055314 -0.22982886 0.022186143 -0.98262327 -0.98537073 -0.94843169 -0.98298549 -0.16616117 0.0099648517 -0.25547161 0.17248108 -0.33667667 -0.22732583 -0.03303651 0.11362084 -0.37144579 -0.30902462 -0.33230594 -0.36663486 -0.4340306 0.0038300099 0.057769374 -0.32103538 -0.059226336 0.0058812577 -0.24409111 -0.29314243 -0.24409111 -0.29314243 -0.035575402 -0.057619601 -0.26309974 -0.18613757 -0.20328521 -0.23519243 0.17900628 -0.37139 -0.38697733 0.18526893 -0.4633339 -0.25684472 -0.045669104 0.49979975 -0.30015355 0.08741052 -0.32398897 -0.31909855 0.18876982 -0.34706378 -0.19600189 -0.28536501 0.033818031 -0.1197153 -0.22193446 -0.16216709 -0.45652767 -0.37363397 -0.45981197 -0.25487794 0.41297176 0.26076684 -0.39245729 -0.41923557 -0.26609502 -0.56033267 -0.051543266 0.01302936 -0.15329607 -0.44508787 -0.31066924 -0.69622958 -0.20747938 -0.075780055 -0.31302644
"LAYING" 0.19263592 -0.026366476 -0.15976296 0.24943622 0.41852284 0.05549424 0.13272318 -0.23102008 -0.029113122 -0.97324916 -0.91996262 -0.86159333 -0.97460722 -0.478271 0.28498121 0.10601636 0.16119718 0.086581687 0.10914263 0.086751006 0.07383477 -0.051028166 0.21411451 -0.15184879 -0.14845926 0.023823233 -0.19597647 0.19430609 0.18021864 0.15286146 0.14735649 0.444679 0.23990971 0.444679 0.23990971 0.2825588 0.25321079 0.41094883 0.41237227 0.2743838 0.15030419 0.39093406 0.15102542 0.26232675 0.34319609 -0.09509487 0.35025584 0.05255419 0.36024183 -0.080287523 0.066650428 0.19558665 0.043708 0.18832422 -0.020241329 0.223215 -0.55048221 0.04425603 -0.34845821 0.24696279 0.13925574 -0.14228402 0.18471781 -0.35061434 0.031391765 0.07659859 0.36413012 0.014665731 0.19999333 0.45665734 -0.30063075 0.29484199 0.40567232 -0.23454565 0.14369471 0.23814689 -0.42162269 0.22332881 0.30215589 -0.20923138
"LAYING" 0.19403481 -0.029852753 -0.11306105 -0.30586508 0.08886872 -0.59737986 -0.37290927 -0.20333437 0.018338655 -0.97208588 -0.96175838 -0.98792611 -0.97163927 0.35545942 0.025379138 0.034597141 -0.062102367 -0.72612342 -0.080127673 -0.10193049 0.051444299 -0.51781343 -0.39274083 -0.45392129 -0.51368559 -0.4777921 -0.12360434 -0.37236829 -0.54706439 -0.32167617 -0.3626911 -0.31121751 -0.41539154 -0.31121751 -0.41539154 0.094666492 -0.071282512 -0.50422941 -0.44462522 -0.52764367 -0.58297616 0.081314731 -0.63453799 -0.43379233 0.024042153 -0.60798273 -0.28033121 0.031077025 -0.085459501 -0.45605963 -0.15359185 -0.70500906 -0.12871559 -0.024066658 -0.7450806 0.096714822 -0.46791772 -0.23769276 -0.40715939 -0.33422397 -0.26984039 -0.53886926 -0.43611094 -0.58013379 -0.49934914 0.26524851 0.29537749 0.032073454 -0.53668021 -0.38302891 -0.59037433 0.011329178 0.092797687 -0.26517257 -0.61818041 -0.58355584 -0.41191282 -0.58477578 -0.53138039 -0.34101861
"LAYING" 0.19479279 0.002425147 -0.096793165 -0.25325686 0.12530056 -0.47268173 -0.31790969 -0.23246519 0.036421285 -0.99146443 -0.97801692 -0.9370436 -0.9916604 0.13568515 0.18600475 -0.11148169 0.0030633414 -0.53018414 -0.084339512 -0.0063947684 0.096270854 -0.45545495 -0.25229963 -0.28063143 -0.45511255 -0.31723942 -0.02326547 -0.19056561 -0.28544439 -0.0085072093 -0.17390343 -0.22496235 -0.27820038 -0.22496235 -0.27820038 -0.078082609 -0.0857899 -0.30048267 -0.29061318 -0.27659396 -0.38817683 0.10411348 -0.42052795 -0.28098478 0.065381506 -0.55065321 -0.1210221 0.043496166 0.34633755 -0.36529844 -0.051875735 -0.4792633 -0.12372836 -0.0030553073 -0.57959356 -0.020654719 -0.26376738 -0.00019601962 -0.072444528 -0.25806234 -0.1412627 -0.53694831 -0.25399744 -0.39853764 -0.34018549 0.20592149 0.29164441 -0.41773082 -0.36840224 -0.26046018 -0.40760717 -0.13195022 -0.043562825 -0.2110289 -0.46639051 -0.29670445 -0.78090154 -0.30436004 -0.20118412 -0.38400299
"LAYING" 0.19594646 0.0020386314 -0.1218908 -0.29801705 0.051465546 -0.63252428 -0.37234055 -0.20187029 0.012062109 -0.96887316 -0.98935796 -0.98364135 -0.96882638 0.15318493 0.17507065 -0.10265166 -0.054128352 -0.73906811 -0.16667402 -0.10557141 0.11837434 -0.55244871 -0.41897731 -0.37691246 -0.54011982 -0.034300941 -0.1806827 -0.451889 -0.57289363 -0.21384389 -0.41919983 -0.28994844 -0.39977907 -0.28994844 -0.39977907 -0.031570837 -0.12836118 -0.51305711 -0.45220358 -0.51226034 -0.55402235 0.036258034 -0.63440462 -0.34929774 -0.0068962422 -0.66067554 -0.20562529 -0.030750248 0.19091348 -0.30462543 -0.13008051 -0.70657463 -0.18823986 -0.033139454 -0.7706106 0.046621037 -0.40045262 -0.18568248 -0.44582326 -0.46979504 -0.25743883 -0.58556003 -0.3937118 -0.47850317 -0.46784813 -0.13037435 0.19493264 -0.17888958 -0.46841909 -0.32585272 -0.57695349 -0.080507392 -0.038193161 -0.12947449 -0.59786577 -0.49897384 -0.63170209 -0.5192785 -0.4737455 -0.30695063
"LAYING" 0.19695335 0.0042515511 -0.098882072 0.3893153 0.34499057 -0.49864623 0.29802878 -0.17891746 -0.0048230435 -0.9519711 -0.95929242 -0.94577177 -0.95381738 -0.10894642 0.027871566 0.13676023 0.19896633 -0.64978593 0.11707031 0.019777393 0.048377119 -0.016984069 -0.42354951 -0.19072401 -0.062656425 -0.10805318 -0.038006336 -0.2183332 -0.55279616 0.054263034 -0.26304812 0.36858494 0.20135669 0.36858494 0.20135669 0.13751622 0.084549475 -0.0034956589 0.14224474 -0.39723579 -0.41276246 0.28503577 -0.56581859 0.36515622 0.29101989 -0.50123061 0.5329943 -0.18110429 -0.13540744 -0.20288665 0.053851929 -0.66617189 0.039288343 0.27627515 -0.63413138 0.33082774 -0.57924675 -0.35510858 -0.42092862 -0.41200795 0.012346492 -0.053287165 -0.4348608 -0.3438275 0.09101221 -0.17345655 0.16206558 0.11529658 0.16239234 0.34072261 -0.28494363 0.15804895 0.32305527 -0.20058229 -0.06405629 -0.081723484 -0.2090177 -0.43074418 -0.37226478 -0.31072851
"LAYING" 0.19874142 -0.02586251 -0.11826776 -0.25949058 0.12824949 -0.59666253 -0.31797661 -0.19385242 0.024767728 -0.94312339 -0.97650768 -0.96607313 -0.94148051 0.44636184 0.17335503 -0.058621271 0.010633659 -0.75102966 -0.091327508 -0.022273712 0.077327292 -0.5072348 -0.3154456 -0.41723453 -0.51391939 0.012749008 0.11111334 -0.31343027 -0.49433946 -0.30047446 -0.28863879 -0.32323064 -0.37725373 -0.32323064 -0.37725373 -0.027965857 -0.090141527 -0.41302666 -0.34342514 -0.4521242 -0.48967146 0.10658293 -0.61656921 -0.30292089 0.06843556 -0.61695396 -0.14982639 0.12715454 0.034458127 -0.3483557 -0.093577907 -0.72348088 -0.1143151 0.057435855 -0.77713484 0.09585348 -0.50609254 -0.28731597 -0.39885378 -0.38087409 -0.24724471 -0.55550714 -0.28273601 -0.53867945 -0.41440537 -0.099803235 0.33234071 -0.30791567 -0.48613003 -0.35756129 -0.51794891 -0.042319812 0.0053898116 -0.17495935 -0.53845317 -0.46151026 -0.57654491 -0.48895087 -0.43654644 -0.27963893
"LAYING" 0.19927104 0.01901067 -0.075935641 -0.32971021 0.15256444 -0.50573529 -0.39339837 -0.22767698 0.048766193 -0.9705335 -0.95637878 -0.9632589 -0.97043988 0.16774168 0.22282555 -0.25079546 0.0200824 -0.61272299 -0.26085103 0.0088344842 0.063562348 -0.36152247 -0.36205376 -0.36783017 -0.3591826 -0.26505535 -0.077820693 0.038180887 -0.39046356 -0.2060811 0.05327527 -0.36405927 -0.42234485 -0.36405927 -0.42234485 -0.18146097 -0.22446114 -0.36224129 -0.31067717 -0.3701923 -0.40248179 0.14187095 -0.48880197 -0.36226886 0.085292171 -0.55643464 -0.22702473 -0.041059835 0.30328072 -0.34164776 -0.049391417 -0.57071054 -0.32725166 0.029050138 -0.65328693 -0.12219413 -0.51391388 -0.091286518 -0.55078435 -0.37406323 -0.20477564 -0.44582328 -0.35921958 -0.4894581 -0.25653708 0.028409848 0.16997835 -0.40879333 -0.50427181 -0.38695385 -0.51152965 -0.20826399 -0.12133467 -0.21069175 -0.54546622 -0.46492821 -0.65071425 -0.47466381 -0.38811458 -0.39233698
